id,latitude,longitude,name,display_name,zone,total_lines,rail
50,48.8476991081708,2.30203914366926,Cambronne,Cambronne,2.30203914366926,1,0
51,48.8355512166754,2.3587520951914,Campo-Formio,Campo-Formio,2.3587520951914,1,0
52,48.8467058690603,2.3513351789726,Cardinal-Lemoine,Cardinal-Lemoine,2.3513351789726,1,0
53,48.8405943000016,2.35175561294669,Censier-Daubenton,Censier-Daubenton,2.35175561294669,1,0
54,49.0359438349434,2.08014375724293,Cergy-Préfecture,Cergy-Préfecture,2.08014375724293,1,0
55,49.0495421181763,2.03504364803459,Cergy-Saint-Christophe,Cergy-Saint-Christophe,2.03504364803459,1,0
56,48.8070358020923,2.50990166838635,Champigny,Champigny,2.50990166838635,1,0
57,48.8673665704698,2.31419106339366,Champs-Elysées-Clémenceau,Champs-Elysées-Clémenceau,2.31419106339366,2,0
58,48.845104139567,2.26693605903225,Chardon-Lagache,Chardon-Lagache,2.26693605903225,1,0
59,48.8739310942679,2.2951272516501,Charles de Gaulle-Etoile,Charles de Gaulle-Etoile,2.2951272516501,4,0
60,48.8463629755008,2.28563106588287,Charles Michels,Charles Michels,2.28563106588287,1,0
61,48.8546420474448,2.38503219333483,Charonne,Charonne,2.38503219333483,1,0
62,48.8724541509199,2.35605616813029,Château d'Eau,Château d'Eau,2.35605616813029,1,0
63,48.8443251443686,2.44055234621182,Château de Vincennes,Château de Vincennes,2.44055234621182,1,0
64,48.8784565668312,2.3620537162489,Château Landon,Château Landon,2.3620537162489,1,0
65,48.8870862830504,2.34937007325138,Château Rouge,Château Rouge,2.34937007325138,1,0
66,48.8583000559814,2.34786508757711,Châtelet,Châtelet,2.34786508757711,4,0
67,48.8614637105586,2.34684413160301,Châtelet-Les Halles,Châtelet-Les Halles,2.34684413160301,2,0
68,48.8102833635108,2.30128887097595,Châtillon Montrouge,Châtillon Montrouge,2.30128887097595,1,0
69,48.8851420716858,2.15562586701861,Chatou-Croissy,Chatou-Croissy,2.15562586701861,1,0
70,48.8729858246652,2.33342622405285,Chaussée d'Antin (La Fayette),Chaussée d'Antin (La Fayette),2.33342622405285,2,0
71,48.8345787984256,2.36693389907092,Chevaleret,Chevaleret,2.36693389907092,1,0
72,48.8556848502863,2.34620292952872,Cité,Cité,2.34620292952872,1,0
73,48.8203370568976,2.33969097471013,Cité Universitaire,Cité Universitaire,2.33969097471013,1,0
74,48.8507957557043,2.34503088836523,Cluny-La Sorbonne,Cluny-La Sorbonne,2.34503088836523,1,0
75,48.8781849817922,2.37017454663636,Colonel Fabien,Colonel Fabien,2.37017454663636,1,0
76,48.8656780964178,2.32119377180187,Concorde,Concorde,2.32119377180187,2,0
77,48.9894177404915,2.07418924715144,Conflans-Fin d'Oise,Conflans-Fin d'Oise,2.07418924715144,1,0
78,48.8371369495626,2.29639609015556,Convention,Convention,2.29639609015556,1,0
79,48.8946815419881,2.38230219397424,Corentin-Cariou,Corentin-Cariou,2.38230219397424,1,0
80,48.8268298873941,2.27896686157434,Corentin-Celton,Corentin-Celton,2.27896686157434,1,0
81,48.8296027449712,2.34937026345836,Corvisart,Corvisart,2.34937026345836,1,0
82,48.7007630180636,2.0991005270587,Courcelle-sur-Yvette,Courcelle-sur-Yvette,2.0991005270587,1,0
83,48.8792721516316,2.30329854668249,Courcelles,Courcelles,2.30329854668249,1,0
84,48.8693291694966,2.38053636616172,Couronnes,Couronnes,2.38053636616172,1,0
85,48.8902887750447,2.37677864892536,Crimée,Crimée,2.37677864892536,1,0
86,48.857999073258,2.43586689567471,Croix-de-Chavaux (Jacques Duclos),Croix-de-Chavaux (Jacques Duclos),2.43586689567471,1,0
87,48.8819510181782,2.39326067585739,Danube,Danube,2.39326067585739,1,0
88,48.839376463125,2.39578806041565,Daumesnil (Félix Eboué),Daumesnil (Félix Eboué),2.39578806041565,1,0
89,48.8342768128446,2.33220379730479,Denfert-Rochereau,Denfert-Rochereau,2.33220379730479,3,0
90,48.9327098091486,2.45510534517467,Drancy,Drancy,2.45510534517467,1,0
91,48.8388761516785,2.38934738757029,Dugommier,Dugommier,2.38934738757029,1,0
92,48.8507426501802,2.29246322682451,Dupleix,Dupleix,2.29246322682451,1,0
93,48.846848768896,2.31693731083409,Duroc,Duroc,2.31693731083409,2,0
94,48.8405677262044,2.32640281522276,Edgar-Quinet,Edgar-Quinet,2.32640281522276,1,0
95,48.8478832165792,2.27029589263431,Eglise d'Auteuil,Eglise d'Auteuil,2.27029589263431,1,0
96,48.893632527974,2.41290026603005,Eglise de Pantin,Eglise de Pantin,2.41290026603005,1,0
97,48.8883580601662,2.2499372128628,Esplanade de la Défense,Esplanade de la Défense,2.2499372128628,1,0
98,48.8637103664696,2.3489831961271,Etienne Marcel,Etienne Marcel,2.3489831961271,1,0
99,48.8790604392127,2.32297463240589,Europe,Europe,2.32297463240589,1,0
100,48.8429069785359,2.2601443978809,Exelmans,Exelmans,2.2601443978809,1,0
101,48.844323383002,2.3175646761806,Falguière,Falguière,2.3175646761806,1,0
102,48.7439325635015,2.29706733461834,Fontaine-Michalon,Fontaine-Michalon,2.29706733461834,1,0
103,48.7877566012422,2.29189185290634,Fontenay-aux-Roses,Fontenay-aux-Roses,2.29189185290634,1,0
104,48.8434118592224,2.46481540327434,Fontenay-sous-Bois,Fontenay-sous-Bois,2.46481540327434,1,0
105,48.9140567451466,2.40357633451101,Fort d'Aubervilliers,Fort d'Aubervilliers,2.40357633451101,1,0
106,48.8690104279376,2.31025318089603,Franklin-Roosevelt,Franklin-Roosevelt,2.31025318089603,2,0
107,48.8846961785522,2.34261028296205,Funiculaire Gare basse,Funiculaire Gare basse,2.34261028296205,1,0
108,48.8855769295109,2.34254223541153,Funiculaire Gare haute,Funiculaire Gare haute,2.34254223541153,1,0
109,48.9165748359832,2.29432896468706,Gabriel-Péri,Gabriel-Péri,2.29432896468706,1,0
110,48.8387518213886,2.32250918622471,Gaité,Gaité,2.32250918622471,1,0
111,48.8632625265005,2.41597536849996,Gallieni (Parc de Bagnolet),Gallieni (Parc de Bagnolet),2.41597536849996,1,0
112,48.8650342980182,2.39854148691224,Gambetta,Gambetta,2.39854148691224,2,0
113,48.8434142241437,2.36418839286764,Gare d'Austerlitz,Gare d'Austerlitz,2.36418839286764,2,0
114,48.8766958360249,2.3579925105504,Gare de l'Est (Verdun),Gare de l'Est (Verdun),2.3579925105504,3,0
115,48.8455597870834,2.37344920496318,Gare de Lyon,Gare de Lyon,2.37344920496318,2,0
116,48.8797430642254,2.35460081047223,Gare du Nord,Gare du Nord,2.35460081047223,3,0
117,48.9063821642264,2.33191047345893,Garibaldi,Garibaldi,2.33191047345893,1,0
118,48.815744305852,2.34087477502624,Gentilly,Gentilly,2.34087477502624,1,0
119,48.8720456194264,2.30076918564495,George V,George V,2.30076918564495,1,0
120,48.6984244955871,2.13726750032393,Gif-sur-Yvette,Gif-sur-Yvette,2.13726750032393,1,0
121,48.8308614053467,2.34455143330342,Glacière,Glacière,2.34455143330342,1,0
122,48.870015355247,2.37076879902147,Goncourt (Hôpital Saint-Louis),Goncourt (Hôpital Saint-Louis),2.37076879902147,1,0
123,48.8715118170782,2.34320837754486,Grands Boulevards,Grands Boulevards,2.34320837754486,1,0
124,48.8930090560512,2.32749583949049,Guy-Môquet,Guy-Môquet,2.32749583949049,1,0
125,48.8734618906704,2.32848048447348,Havre-Caumartin,Havre-Caumartin,2.32848048447348,2,0
126,48.8914993837643,2.40312496065608,Hoche,Hoche,2.40312496065608,1,0
127,48.8573559271695,2.35207356685872,Hôtel de Ville,Hôtel de Ville,2.35207356685872,2,0
128,48.9206455953069,2.18441175534892,Houilles Carrières-sur-Seine,Houilles Carrières-sur-Seine,2.18441175534892,1,0
129,48.8643501996473,2.29404526378309,Iéna,Iéna,2.29404526378309,1,0
130,48.8608507896675,2.31454811262665,Invalides,Invalides,2.31454811262665,1,0
131,48.8707008232696,2.36057863558728,Jacques-Bonsergent,Jacques-Bonsergent,2.36057863558728,1,0
132,48.8524385192227,2.26793392300095,Jasmin,Jasmin,2.26793392300095,1,0
133,48.8827685467488,2.36994579899074,Jaurès,Jaurès,2.36994579899074,3,0
134,48.8459638804841,2.27781512635377,Javel-André-Citroen,Javel-André-Citroen,2.27781512635377,1,0
135,48.8210696783597,2.46383495630535,Joinville-le-Pont,Joinville-le-Pont,2.46383495630535,1,0
136,48.875248294625,2.38932943415264,Jourdain,Jourdain,2.38932943415264,1,0
137,48.8924969769303,2.3443284105515,Jules Joffrin,Jules Joffrin,2.3443284105515,1,0
138,48.8459684322046,2.35480739269422,Jussieu,Jussieu,2.35480739269422,2,0
139,48.8713061490878,2.29333102089622,Kléber,Kléber,2.29333102089622,1,0
140,48.8843886983582,2.35927656427673,La Chapelle,La Chapelle,2.35927656427673,1,0
141,48.9205145066857,2.4102257791202,La Courneuve-8-Mai-1945,La Courneuve-8-Mai-1945,2.4102257791202,1,0
142,48.9240234349093,2.38440066468956,La Courneuve-Aubervilliers,La Courneuve-Aubervilliers,2.38440066468956,1,0
143,48.7621447915303,2.30416361499926,La Croix-de-Berny,La Croix-de-Berny,2.30416361499926,1,0
144,48.8918267548365,2.23799204321562,La Défense (Grande Arche),La Défense (Grande Arche),2.23799204321562,2,0
145,48.8874368425293,2.32572522201741,La Fourche,La Fourche,2.32572522201741,1,0
146,48.6950607320829,2.15266413677081,La Hacquinière,La Hacquinière,2.15266413677081,1,0
147,48.8490189283498,2.29776216070793,La Motte-Picquet-Grenelle,La Motte-Picquet-Grenelle,2.29776216070793,2,0
148,48.8580950496832,2.27409644811061,La Muette,La Muette,2.27409644811061,1,0
149,48.9175686594317,2.36152699600391,La Plaine-Stade de France,La Plaine-Stade de France,2.36152699600391,1,0
150,48.7949335448386,2.51304475772495,La Varenne-Chennevières,La Varenne-Chennevières,2.51304475772495,1,0
151,48.8897381077178,2.33914908667412,Lamarck-Caulaincourt,Lamarck-Caulaincourt,2.33914908667412,1,0
152,48.8076373363519,2.33325414669593,Laplace,Laplace,2.33325414669593,1,0
153,48.8849316105461,2.37909124689984,Laumière,Laumière,2.37909124689984,1,0
154,48.9309104451792,2.42630793688445,Le Bourget,Le Bourget,2.42630793688445,1,0
155,48.7048670542875,2.1912655867174,Le Guichet,Le Guichet,2.1912655867174,1,0
156,48.8103851251295,2.36183068309113,Le Kremlin-Bicêtre,Le Kremlin-Bicêtre,2.36183068309113,1,0
157,48.8052800122277,2.48559432484478,Le Parc de Saint-Maur,Le Parc de Saint-Maur,2.48559432484478,1,0
158,48.8749630580261,2.34015679084921,Le Peletier,Le Peletier,2.34015679084921,1,0
159,48.890095706338,2.13437461432326,Le Vésinet-Centre,Le Vésinet-Centre,2.13437461432326,1,0
160,48.8983508940647,2.12182892544302,Le Vésinet-Le Pecq,Le Vésinet-Le Pecq,2.12182892544302,1,0
161,48.7393809280585,2.28759904769514,Les Baconnets,Les Baconnets,2.28759904769514,1,0
162,48.8361274397525,2.35208111783557,Les Gobelins,Les Gobelins,2.35208111783557,1,0
163,48.8620119707205,2.34647645190621,Les Halles,Les Halles,2.34647645190621,1,0
164,48.8812991854911,2.27191517601779,Les Sablons (Jardin d'acclimatation),Les Sablons (Jardin d'acclimatation),2.27191517601779,1,0
165,48.8795371663808,2.32685794727296,Liège,Liège,2.32685794727296,1,0
166,48.8390753276799,2.63386905557393,Lognes,Lognes,2.63386905557393,1,0
167,48.8809004281511,2.36510721826434,Louis Blanc,Louis Blanc,2.36510721826434,2,0
168,48.889269622246,2.2880551248039,Louise Michel,Louise Michel,2.2880551248039,1,0
169,48.8608798575938,2.3409732758179,Louvre-Rivoli,Louvre-Rivoli,2.3409732758179,1,0
170,48.7060497930491,2.21156541622239,Lozère,Lozère,2.21156541622239,1,0
171,48.8467785590282,2.34044118117617,Luxembourg,Luxembourg,2.34044118117617,1,0
172,48.8528451336544,2.33514371851607,Mabillon,Mabillon,2.33514371851607,1,0
173,48.8697947152178,2.32461201202227,Madeleine,Madeleine,2.32461201202227,1,0
174,48.8243465260184,2.27356582960065,Mairie d'Issy,Mairie d'Issy,2.27356582960065,1,0
175,48.8112145354902,2.38350892873268,Mairie d'Ivry,Mairie d'Ivry,2.38350892873268,1,0
176,48.9040054324296,2.30536812086686,Mairie de Clichy,Mairie de Clichy,2.30536812086686,1,0
177,48.862280986339,2.44182767912771,Mairie de Montreuil,Mairie de Montreuil,2.44182767912771,1,0
178,48.9116216803838,2.33373696484209,Mairie de Saint-Ouen,Mairie de Saint-Ouen,2.33373696484209,1,0
179,48.8800510617727,2.41566020606423,Mairie des Lilas,Mairie des Lilas,2.41566020606423,1,0
180,48.8228787750632,2.35807989429085,Maison Blanche,Maison Blanche,2.35807989429085,1,0
181,48.9460472323042,2.14425167664227,Maisons-Laffitte,Maisons-Laffitte,2.14425167664227,1,0
182,48.8224426939998,2.29793210532873,Malakoff-Plateau de Vanves,Malakoff-Plateau de Vanves,2.29793210532873,1,0
183,48.814704060567,2.29728473017064,Malakoff-Rue Etienne Dolet,Malakoff-Rue Etienne Dolet,2.29728473017064,1,0
184,48.8825364728922,2.31100924300551,Malesherbes,Malesherbes,2.31100924300551,1,0
185,48.8526004024001,2.40638498956614,Maraichers,Maraichers,2.40638498956614,1,0
186,48.8915439306306,2.34937111538191,Marcadet-Poissonniers,Marcadet-Poissonniers,2.34937111538191,2,0
187,48.8338085869803,2.2434806144174,Marcel Sembat,Marcel Sembat,2.2434806144174,1,0
188,48.8684969702403,2.78225973056295,Marne-la-Vallée Chessy,Marne-la-Vallée Chessy,2.78225973056295,1,0
189,48.8903740812211,2.35979700867061,Marx-Dormoy,Marx-Dormoy,2.35979700867061,1,0
190,48.7241485261006,2.25934234895455,Massy-Palaiseau,Massy-Palaiseau,2.25934234895455,1,0
191,48.7346013022464,2.27328170999022,Massy-Verrières,Massy-Verrières,2.27328170999022,1,0
192,48.8497169401636,2.34892555849187,Maubert-Mutualité,Maubert-Mutualité,2.34892555849187,1,0
193,48.865705787623,2.38442937516321,Ménilmontant,Ménilmontant,2.38442937516321,1,0
194,48.8479245927851,2.26423590578242,Michel-Ange-Auteuil,Michel-Ange-Auteuil,2.26423590578242,2,0
195,48.845056129032,2.26191142327977,Michel-Ange-Molitor,Michel-Ange-Molitor,2.26191142327977,2,0
196,48.8470848589049,2.27307491492201,Mirabeau,Mirabeau,2.27307491492201,1,0
197,48.8735321406161,2.31557802486619,Miromesnil,Miromesnil,2.31557802486619,2,0
198,48.975712599403,2.64216068372558,Mitry-Claye,Mitry-Claye,2.64216068372558,1,0
199,48.8805768907484,2.30941594616481,Monceau,Monceau,2.30941594616481,1,0
200,48.8441895085268,2.3244412324337,Montparnasse-Bienvenue,Montparnasse-Bienvenue,2.3244412324337,4,0
201,48.8321915992697,2.33040699262932,Mouton-Duvernet,Mouton-Duvernet,2.33040699262932,1,0
202,48.8956599320345,2.22310032805562,Nanterre-Préfecture,Nanterre-Préfecture,2.22310032805562,1,0
203,48.9014580674653,2.21546731923683,Nanterre-Université,Nanterre-Université,2.21546731923683,1,0
204,48.8953251472943,2.19584047387075,Nanterre-Ville,Nanterre-Ville,2.19584047387075,1,0
205,48.8490101536482,2.39766461279101,Nation,Nation,2.39766461279101,5,0
206,48.8328812886788,2.3619094080162,Nationale,Nationale,2.3619094080162,1,0
207,48.8534603238448,2.51376064891993,Neuilly-Plaisance,Neuilly-Plaisance,2.51376064891993,1,0
208,48.8351087741738,2.47168391615909,Nogent-sur-Marne,Nogent-sur-Marne,2.47168391615909,1,0
209,48.8434850343022,2.61661461385215,Noisiel,Noisiel,2.61661461385215,1,0
210,48.8430761336619,2.58187639884159,Noisy-Champs,Noisy-Champs,2.58187639884159,1,0
211,48.8408826273723,2.54935097144903,Noisy-le-Grand (Mont d'Est),Noisy-le-Grand (Mont d'Est),2.54935097144903,1,0
212,48.8767964877419,2.33902598479517,Notre-Dame de Lorette,Notre-Dame de Lorette,2.33902598479517,1,0
213,48.8447830483301,2.32844448329272,Notre-Dame des Champs,Notre-Dame des Champs,2.32844448329272,1,0
214,48.8640302101823,2.36918477255233,Oberkampf,Oberkampf,2.36918477255233,2,0
215,48.8523148811949,2.33886172033634,Odéon,Odéon,2.33886172033634,2,0
216,48.8707209762921,2.33225474357296,Opéra,Opéra,2.33225474357296,2,0
217,48.6976016469381,2.18207974854558,Orsay-Ville,Orsay-Ville,2.18207974854558,1,0
218,48.886618792377,2.38548413638488,Ourcq,Ourcq,2.38548413638488,1,0
219,48.8623718215243,2.33657360073643,Palais-Royal (Musée du Louvre),Palais-Royal (Musée du Louvre),2.33657360073643,2,0
220,48.7179194367165,2.24650141632646,Palaiseau,Palaiseau,2.24650141632646,1,0
221,48.7077458830145,2.2370395331204,Palaiseau Villebon,Palaiseau Villebon,2.2370395331204,1,0
222,48.7706219958103,2.30984199651564,Parc de Sceaux,Parc de Sceaux,2.30984199651564,1,0
223,48.9737412428684,2.51479888547561,Parc des Expositions,Parc des Expositions,2.51479888547561,1,0
224,48.8652598566732,2.37475708171677,Parmentier,Parmentier,2.37475708171677,1,0
225,48.8575343825139,2.28559270581709,Passy,Passy,2.28559270581709,1,0
226,48.8420128040577,2.31329004383549,Pasteur,Pasteur,2.31329004383549,2,0
227,48.8682233476073,2.4013243805441,Pelleport,Pelleport,2.4013243805441,1,0
228,48.863161205064,2.38726040018435,Père-Lachaise,Père-Lachaise,2.38726040018435,2,0
229,48.8850310612536,2.29713511150616,Péreire,Péreire,2.29713511150616,1,0
230,48.8339338198109,2.31790897216328,Pernety,Pernety,2.31790897216328,1,0
231,48.8583788414699,2.3897347327397,Philippe Auguste,Philippe Auguste,2.3897347327397,1,0
232,48.8453231146139,2.40178631376069,Picpus,Picpus,2.40178631376069,1,0
233,48.8159171816004,2.37787881648387,Pierre et Marie Curie,Pierre et Marie Curie,2.37787881648387,1,0
234,48.8824225284176,2.33725468210153,Pigalle,Pigalle,2.33725468210153,2,0
235,48.8315523026431,2.35533344321905,Place d'Italie,Place d'Italie,2.35533344321905,3,0
236,48.8834556515955,2.32737499341036,Place de Clichy,Place de Clichy,2.32737499341036,2,0
237,48.8772239477293,2.3927650502509,Place des Fêtes,Place des Fêtes,2.3927650502509,2,0
238,48.8431646927668,2.3521103624151,Place Monge (Jardin des Plantes),Place Monge (Jardin des Plantes),2.3521103624151,1,0
239,48.8317580937884,2.31386654984816,Plaisance,Plaisance,2.31386654984816,1,0
240,48.877353095288,2.3493814239526,Poissonnière,Poissonnière,2.3493814239526,1,0
241,48.933164262405,2.04108351097056,Poissy,Poissy,2.04108351097056,1,0
242,48.8973099051795,2.2807686428069,Pont de Levallois-Bécon,Pont de Levallois-Bécon,2.2807686428069,1,0
243,48.8855061094182,2.25852747019736,Pont de Neuilly,Pont de Neuilly,2.25852747019736,1,0
244,48.8296903380227,2.23052843419233,Pont de Sèvres,Pont de Sèvres,2.23052843419233,1,0
245,48.8534635856948,2.35738397280916,Pont Marie (Cité des Arts),Pont Marie (Cité des Arts),2.35738397280916,1,0
246,48.8585341022857,2.342117238666,Pont Neuf,Pont Neuf,2.342117238666,1,0
247,48.8398851659774,2.33687344089015,Port Royal,Port Royal,2.33687344089015,1,0
248,48.8482259804112,2.25769888566092,Porte d'Auteuil,Porte d'Auteuil,2.25769888566092,1,0
249,48.8187170251155,2.36050083280537,Porte d'Italie,Porte d'Italie,2.36050083280537,1,0
250,48.8213573623076,2.36930823722325,Porte d'Ivry,Porte d'Ivry,2.36930823722325,1,0
251,48.8228170602349,2.325072625148,Porte d'Orléans (Général Leclerc),Porte d'Orléans (Général Leclerc),2.325072625148,1,0
252,48.8717922164175,2.27486996119569,Porte Dauphine (Maréchal de Lattre de Tassigny),Porte Dauphine (Maréchal de Lattre de Tassigny),2.27486996119569,1,0
253,48.8643365354836,2.40882537603773,Porte de Bagnolet,Porte de Bagnolet,2.40882537603773,1,0
254,48.885739159692,2.29186062067553,Porte de Champerret,Porte de Champerret,2.29186062067553,1,0
255,48.8199024461617,2.36496559829082,Porte de Choisy,Porte de Choisy,2.36496559829082,1,0
256,48.894436060298,2.31356566546523,Porte de Clichy,Porte de Clichy,2.31356566546523,1,0
257,48.8979701704072,2.34398838343329,Porte de Clignancourt,Porte de Clignancourt,2.34398838343329,1,0
258,48.8979593432415,2.35925506957965,Porte de la Chapelle,Porte de la Chapelle,2.35925506957965,1,0
259,48.8975291568915,2.3856442301273,Porte de la Villette,Porte de la Villette,2.3856442301273,1,0
260,48.8533798778138,2.41045818741635,Porte de Montreuil,Porte de Montreuil,2.41045818741635,1,0
261,48.8885839809719,2.39242287571854,Porte de Pantin,Porte de Pantin,2.39242287571854,1,0
262,48.8375653344736,2.2555912744479,Porte de Saint-Cloud,Porte de Saint-Cloud,2.2555912744479,1,0
263,48.8975117327715,2.32902164721221,Porte de Saint-Ouen,Porte de Saint-Ouen,2.32902164721221,1,0
264,48.8277653265897,2.30431235076306,Porte de Vanves,Porte de Vanves,2.30431235076306,1,0
265,48.832253452749,2.28786413781919,Porte de Versailles,Porte de Versailles,2.28786413781919,1,0
266,48.8470165184191,2.41081688233476,Porte de Vincennes,Porte de Vincennes,2.41081688233476,1,0
267,48.8769382235089,2.40637656692978,Porte des Lilas,Porte des Lilas,2.40637656692978,2,0
268,48.878006176279,2.28246564000133,Porte Maillot,Porte Maillot,2.28246564000133,1,0
269,48.8801599321124,2.39858662186977,Pré-Saint-Gervais,Pré-Saint-Gervais,2.39858662186977,1,0
270,48.8664969870386,2.3340942152591,Pyramides,Pyramides,2.3340942152591,1,0
271,48.8738211723367,2.3848863721979,Pyrenees,Pyrenees,2.3848863721979,1,0
272,48.8376146757853,2.3738521156805,Quai de la Gare,Quai de la Gare,2.3738521156805,1,0
273,48.8459660324065,2.36691317973831,Quai de la Rapée,Quai de la Rapée,2.36691317973831,1,0
274,48.869660572192,2.33632828164171,Quatre Septembre,Quatre Septembre,2.33632828164171,1,0
275,48.8611933956416,2.35328695987071,Rambuteau,Rambuteau,2.35328695987071,1,0
276,48.855504403002,2.26995917825576,Ranelagh,Ranelagh,2.26995917825576,1,0
277,48.8391569814968,2.33047415116293,Raspail,Raspail,2.33047415116293,2,0
278,48.866046669631,2.35262095401519,Réaumur-Sébastopol,Réaumur-Sébastopol,2.35262095401519,2,0
279,48.8481982688248,2.32802174862811,Rennes,Rennes,2.32802174862811,1,0
280,48.8674108288354,2.36358782555805,République,République,2.36358782555805,3,0
281,48.8473528769588,2.38584254004024,Reuilly-Diderot,Reuilly-Diderot,2.38584254004024,1,0
282,48.8606859919958,2.3724109318802,Richard-Lenoir,Richard-Lenoir,2.3724109318802,1,0
283,48.8720961237898,2.33932555585643,Richelieu-Drouot,Richelieu-Drouot,2.33932555585643,1,0
284,48.8883932319013,2.37443310888499,Riquet,Riquet,2.37443310888499,1,0
285,48.8556808081969,2.42365908548302,Robespierre,Robespierre,2.42365908548302,1,0
286,48.7800313210551,2.28105937847185,Robinson,Robinson,2.28105937847185,1,0
287,48.882070833937,2.32039833930999,Rome,Rome,2.32039833930999,1,0
