id,latitude,longitude,name,display_name,zone,total_lines,rail
645,48.9190919758045,2.41434200963461,Maurice Lachatre,Maurice Lachatre,1,1,0
646,48.9181194793061,2.41723145430699,Drancy-Avenir,Drancy-Avenir,1,1,0
647,48.9158666835714,2.42579118998224,Hopital Avicenne,Hopital Avicenne,1,1,0
648,48.9146950656665,2.43013887493184,Gaston Roulaud,Gaston Roulaud,1,1,0
649,48.91331601793,2.43518136031502,Escadrille Normandie-Niemen,Escadrille Normandie-Niemen,1,1,0
650,48.9097371429159,2.437628730107,La Ferme,La Ferme,1,1,0
651,48.9069861378276,2.43876860255659,Liberation,Liberation,1,1,0
652,48.9065233478191,2.4438665260445,Hotel De Ville De Bobigny,Hotel De Ville De Bobigny,1,1,0
653,48.90788894559,2.45393093070634,Jean Rostand,Jean Rostand,1,1,0
654,48.9065623602768,2.45940850981912,Auguste Delaune,Auguste Delaune,1,1,0
655,48.9053107169111,2.47009377047663,Pont De Bondy,Pont De Bondy,1,1,0
656,48.9000225902207,2.46526828316241,Petit Noisy,Petit Noisy,1,1,0
657,48.9233253856384,2.2173115374768,Pont De Bezons,Pont De Bezons,1,1,0
658,48.9175806440239,2.22440200039865,Parc Pierre Lagravere,Parc Pierre Lagravere,1,1,0
659,48.9136495267516,2.23002823027505,Victor Basch,Victor Basch,1,1,0
660,48.9106873724182,2.23407012314541,Jacqueline Auriol,Jacqueline Auriol,1,1,0
661,48.9077255147412,2.23864326147143,Charlebourg,Charlebourg,1,1,0
662,48.9024326593636,2.23929404559377,Les Fauvelles,Les Fauvelles,1,1,0
663,48.8968795279518,2.24040862915188,Faubourg De L'arche,Faubourg De L'arche,1,1,0
664,48.8831230907434,2.23325285868184,Puteaux,Puteaux,1,1,0
665,48.8765647468762,2.22592194701924,Belvedere,Belvedere,1,1,0
666,48.867986595358,2.22147198647192,Suresnes Longchamp,Suresnes Longchamp,1,1,0
667,48.8566884200347,2.22043483774187,Les Coteaux,Les Coteaux,1,1,0
668,48.8500204137994,2.22114439247458,Les Milons,Les Milons,1,1,0
669,48.8430468180261,2.22188167757702,Parc De St-Cloud,Parc De St-Cloud,1,1,0
670,48.8287596837971,2.22516690246097,Musee De Sevres,Musee De Sevres,1,1,0
671,48.8219620045994,2.23171487419938,Brimborion,Brimborion,1,1,0
672,48.8192728706452,2.24014512803673,Meudon Sur-Seine,Meudon Sur-Seine,1,1,0
673,48.821555338337,2.25130180606433,Les Moulineaux,Les Moulineaux,1,1,0
674,48.8239694914383,2.25921972662251,Jacques-Henri Lartigue,Jacques-Henri Lartigue,1,1,0
675,48.8349424302337,2.27261342906497,Henri Farman,Henri Farman,1,1,0
676,48.8336771604817,2.27637249347823,Suzanne Lenglen,Suzanne Lenglen,1,1,0
677,48.8318549731826,2.28104409928664,Porte D'issy,Porte D'issy,1,1,0
